No,Student_ID,Name,Attendance_F2F_Session_1,Attendance_F2F_Session_2,Attendance_F2F_Session_3,Attendance_F2F_Session_4,Attendance_F2F_Session_5,Attendance_F2F_Session_6,Attendance_F2F_Session_7,Attendance_F2F_Session_8,Attendance_Online_Session_1,Attendance_Online_Session_2,Attendance_Online_Session_3,Attendance_Online_Session_4,F2F_Present_Count,Online_Present_Count,Total_Present_Count,F2F_Absent_Count,Online_Absent_Count,Total_Absent_Count,Attendance_Rate
655,2225879984,"Uy, Meljon M.",1,1,1,0,1,0,0,1,1,0,1,1,5,3,8,3,1,4,0.6666666666666666
656,2364582885,"Publico, Kate B.",1,1,1,1,1,0,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
657,2335458123,"Publico, Kyle E.",1,1,1,0,0,1,0,1,1,1,0,0,5,2,7,3,2,5,0.5833333333333334
658,2381421410,"Quimbo, Khiara P.",1,0,1,1,0,0,1,0,0,0,1,0,4,1,5,4,3,7,0.4166666666666667
659,2321270988,"Dela Cruz, Johann M.",1,0,1,1,1,0,0,1,1,1,1,1,5,4,9,3,0,3,0.75
660,2261003868,"Quimbo, Sean H.",1,0,1,1,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
661,2278391670,"Gonzales, Thomas D.",0,1,1,1,1,1,1,1,1,1,1,0,7,3,10,1,1,2,0.8333333333333334
662,2254373019,"Cabuco, Thomas P.",0,1,0,0,1,1,1,1,1,1,1,1,5,4,9,3,0,3,0.75
663,2342588230,"Dela Cruz, Jeter F.",1,1,1,1,1,1,1,1,1,1,0,1,8,3,11,0,1,1,0.9166666666666666
664,2243730575,"Publico, Rica M.",0,1,1,0,0,1,1,1,0,1,1,1,5,3,8,3,1,4,0.6666666666666666
665,2251083108,"Flores, Miguel P.",1,1,0,0,0,1,1,1,1,1,1,1,5,4,9,3,0,3,0.75
666,2349220245,"Uy, Ella G.",1,1,0,1,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
667,2350596781,"Mercado, Mark O.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
668,2266643230,"Aquino, John A.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
669,2296869296,"Cruz, Paolo B.",1,1,0,1,0,0,1,1,1,1,1,0,5,3,8,3,1,4,0.6666666666666666
670,2263642484,"Cajes, Mary P.",1,0,0,1,0,1,1,1,1,1,0,0,5,2,7,3,2,5,0.5833333333333334
671,2273498056,"Bautista, Sean F.",1,1,0,1,1,1,1,0,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
672,2336883232,"Garcia, Kyle C.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
673,2362966438,"Tolentino, Christian L.",1,1,0,1,1,1,1,1,1,0,1,1,7,3,10,1,1,2,0.8333333333333334
674,2346338987,"Valdez, Angela C.",1,1,1,1,1,1,0,1,0,1,1,1,7,3,10,1,1,2,0.8333333333333334
675,2247570262,"Reyes, Nicole F.",1,1,1,1,1,1,1,1,0,1,1,1,8,3,11,0,1,1,0.9166666666666666
676,2246515268,"Cabuco, Kim O.",1,1,1,1,1,0,1,0,0,0,0,1,6,1,7,2,3,5,0.5833333333333334
677,2291041326,"Rubio, Miky A.",1,0,1,0,1,1,1,1,0,1,1,0,6,2,8,2,2,4,0.6666666666666666
678,2214176909,"Dela Cruz, Ian M.",1,1,1,0,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
679,2230312868,"Fernandez, James N.",1,1,1,1,1,1,1,1,1,1,0,1,8,3,11,0,1,1,0.9166666666666666
680,2256462937,"Santos, Thomas F.",0,1,1,0,0,1,1,0,1,0,1,1,4,3,7,4,1,5,0.5833333333333334
681,2299364440,"Navarro, Kyle P.",0,1,0,0,0,0,1,0,0,0,1,1,2,2,4,6,2,8,0.3333333333333333
682,2248984386,"Gonzales, Donna G.",0,1,1,1,1,0,1,1,1,1,0,1,6,3,9,2,1,3,0.75
683,2306085516,"Dela Cruz, Kim L.",1,1,1,1,1,0,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
684,2228989633,"Villanueva, Christian P.",0,0,1,0,1,1,1,1,1,0,1,0,5,2,7,3,2,5,0.5833333333333334
685,2259320118,"Gumapac, Trisha H.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
686,2322599043,"Dela Cruz, Kim N.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
687,2398030762,"Lintawahan, Miguel L.",1,1,0,1,1,1,1,0,1,0,1,1,6,3,9,2,1,3,0.75
688,2202899816,"Uy, Gabriel J.",1,1,0,1,1,1,1,1,0,1,1,1,7,3,10,1,1,2,0.8333333333333334
689,2200713269,"Aquino, Rica G.",0,1,1,1,1,1,1,1,1,1,1,0,7,3,10,1,1,2,0.8333333333333334
690,2339309165,"Navarro, Christian G.",0,1,1,1,0,0,1,0,1,1,0,1,4,3,7,4,1,5,0.5833333333333334
691,2363023993,"Gumapac, James I.",1,1,1,1,1,0,1,0,0,1,0,1,6,2,8,2,2,4,0.6666666666666666
692,2333900540,"Gumapac, Nathan J.",1,1,1,1,0,0,1,1,1,1,0,0,6,2,8,2,2,4,0.6666666666666666
693,2330456629,"Lantinay, Miky D.",1,1,0,1,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
694,2305035487,"Navarro, Kim H.",1,0,1,0,1,0,0,0,0,1,1,1,3,3,6,5,1,6,0.5
695,2206195606,"Uy, Nicole G.",1,1,1,1,1,1,1,1,1,0,1,1,8,3,11,0,1,1,0.9166666666666666
696,2320862405,"Halinon, John K.",1,1,1,1,0,1,1,1,1,1,1,0,7,3,10,1,1,2,0.8333333333333334
697,2259506010,"Tolentino, Rica G.",0,0,1,1,1,1,1,1,0,0,1,1,6,2,8,2,2,4,0.6666666666666666
698,2317504237,"Uy, Pia A.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
699,2284989553,"De Guzman, Jaymarc C.",0,1,1,1,0,1,1,1,1,0,1,1,6,3,9,2,1,3,0.75
700,2313241392,"Lantinay, John I.",1,1,1,1,1,1,1,0,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
701,2380941628,"Lopez, Kyle P.",1,1,1,1,1,1,1,1,0,1,1,1,8,3,11,0,1,1,0.9166666666666666
702,2301425707,"Tilanduca, Jade E.",1,1,0,1,1,1,1,1,1,0,1,1,7,3,10,1,1,2,0.8333333333333334
703,2353967173,"Quimbo, Jaymarc G.",1,0,1,1,1,0,0,1,1,0,0,0,5,1,6,3,3,6,0.5
704,2230144806,"Gumapac, Kate J.",1,1,1,1,1,0,1,0,0,1,0,0,6,1,7,2,3,5,0.5833333333333334
705,2359483579,"Aquino, Ella N.",0,0,1,1,0,1,1,1,1,0,1,1,5,3,8,3,1,4,0.6666666666666666
706,2263573622,"Publico, Jade D.",1,1,1,1,1,1,1,1,1,1,0,1,8,3,11,0,1,1,0.9166666666666666
707,2362510416,"Gumapac, Justine P.",1,1,1,1,0,0,1,1,0,1,1,1,6,3,9,2,1,3,0.75
708,2264726234,"Añonuevo, Jannerie F.",0,1,1,1,1,0,1,1,1,0,1,1,6,3,9,2,1,3,0.75
709,2204299020,"Publico, Miky M.",1,1,1,1,1,1,1,1,1,0,1,1,8,3,11,0,1,1,0.9166666666666666
710,2241403756,"Maraon, Kim B.",1,1,1,1,0,1,0,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
711,2291717427,"Lopez, Jade O.",1,1,1,1,0,1,1,1,1,0,1,1,7,3,10,1,1,2,0.8333333333333334
712,2389036228,"Publico, Rica H.",1,1,1,1,1,1,0,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
713,2382696908,"De Guzman, Miguel L.",0,1,1,1,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
714,2224746162,"Melendez, Elisabeth D.",1,1,0,1,1,1,1,1,0,0,1,1,7,2,9,1,2,3,0.75
715,2214887087,"Cajes, Kyle A.",0,1,1,1,0,1,1,1,0,1,1,1,6,3,9,2,1,3,0.75
716,2224688719,"Lisondra, Nathan O.",1,1,1,0,1,1,1,1,1,1,1,0,7,3,10,1,1,2,0.8333333333333334
717,2389826748,"Salazar, Alyssa A.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
718,2394552645,"Magante, Nicole L.",1,1,1,0,1,0,1,0,1,1,1,1,5,4,9,3,0,3,0.75
719,2320579731,"Tan, Natalie A.",1,0,0,1,1,0,1,1,1,0,1,0,5,2,7,3,2,5,0.5833333333333334
720,2232075567,"Torres, Mark E.",0,0,0,0,1,0,1,0,0,1,1,1,2,3,5,6,1,7,0.4166666666666667
721,2221679602,"Publico, Carlo J.",1,1,1,1,1,1,1,1,1,1,1,0,8,3,11,0,1,1,0.9166666666666666
722,2289798522,"Santos, Mark F.",0,1,0,1,1,0,1,0,1,0,0,0,4,1,5,4,3,7,0.4166666666666667
723,2260588316,"Mendoza, John P.",1,1,0,1,1,1,1,0,1,0,1,1,6,3,9,2,1,3,0.75
724,2251198667,"Gumapac, Miguel O.",1,1,1,0,1,0,0,1,1,1,0,1,5,3,8,3,1,4,0.6666666666666666
725,2294223699,"Publico, Kevin G.",1,1,1,1,0,1,1,0,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
726,2296096078,"Uy, Faith C.",1,1,1,0,1,0,1,1,1,1,0,1,6,3,9,2,1,3,0.75
727,2285492654,"Soriano, Kim A.",1,1,0,1,1,1,0,1,1,0,1,1,6,3,9,2,1,3,0.75
728,2272776184,"Cajes, EJ M.",1,1,0,0,1,1,0,0,1,1,1,0,4,3,7,4,1,5,0.5833333333333334
729,2224480546,"Gumapac, Miguel J.",1,1,1,1,1,0,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
730,2303081278,"Navarro, Sean G.",1,0,1,1,1,1,1,1,1,0,0,1,7,2,9,1,2,3,0.75
731,2273852884,"Tan, Winchel H.",1,1,1,1,0,1,1,1,0,1,1,1,7,3,10,1,1,2,0.8333333333333334
732,2208808180,"Reyes, Angela J.",1,1,0,1,1,1,0,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
733,2266269097,"Mercado, Jade O.",1,1,1,0,1,1,1,1,1,0,1,1,7,3,10,1,1,2,0.8333333333333334
734,2319890027,"Nuer, Mary L.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
735,2245828120,"Nuer, John L.",1,1,1,1,1,1,1,1,1,0,1,1,8,3,11,0,1,1,0.9166666666666666
736,2360780331,"Nuer, Pia P.",1,1,0,1,1,0,1,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
737,2283261788,"Tolentino, Mary A.",1,1,0,0,1,1,0,0,1,0,0,1,4,2,6,4,2,6,0.5
738,2204942774,"Tolentino, Miguel D.",1,0,1,1,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
739,2293657910,"Magante, Jeter G.",1,0,1,1,1,0,1,1,0,1,1,1,6,3,9,2,1,3,0.75
740,2343472255,"Torres, Nathan J.",0,1,0,1,0,1,0,1,1,1,0,0,4,2,6,4,2,6,0.5
741,2355585791,"Albarracin, Meljon H.",0,1,0,0,1,1,0,1,1,1,0,1,4,3,7,4,1,5,0.5833333333333334
742,2383886545,"Cruz, Jannerie O.",1,1,0,1,1,0,0,1,1,1,1,0,5,3,8,3,1,4,0.6666666666666666
743,2338421343,"Reyes, Miguel P.",1,0,1,0,0,1,1,0,1,1,0,1,4,3,7,4,1,5,0.5833333333333334
744,2389766697,"Publico, Paolo A.",0,1,0,0,0,1,0,0,1,1,1,1,2,4,6,6,0,6,0.5
745,2246762928,"Rivera, Christian M.",0,1,1,0,1,0,0,0,1,0,1,1,3,3,6,5,1,6,0.5
746,2349314124,"Gumapac, Ian M.",1,1,0,1,1,1,1,0,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
747,2300098056,"Valdez, Winchel J.",1,1,1,1,0,1,1,1,1,1,1,0,7,3,10,1,1,2,0.8333333333333334
748,2275264782,"Halinon, Jeter D.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
749,2374411464,"Maraon, Nicole L.",0,1,1,1,1,1,1,1,0,1,1,0,7,2,9,1,2,3,0.75
750,2357495814,"Valdez, Ella P.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
751,2218829638,"Salazar, John N.",1,1,1,1,1,1,0,1,0,1,1,1,7,3,10,1,1,2,0.8333333333333334
752,2215062461,"Rubio, Ella C.",1,1,1,1,0,1,1,1,0,1,1,1,7,3,10,1,1,2,0.8333333333333334
753,2221309460,"Dela Cruz, Pia L.",1,1,1,1,1,1,1,1,1,0,1,1,8,3,11,0,1,1,0.9166666666666666
754,2374114530,"Delfin, EJ E.",1,1,0,1,1,1,0,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
755,2256067424,"Garcia, Justine D.",1,1,1,1,0,1,1,1,0,1,1,1,7,3,10,1,1,2,0.8333333333333334
756,2286592740,"Magante, John L.",1,1,1,1,1,1,1,0,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
757,2305688323,"Domingo, Meljon H.",1,1,0,1,0,0,1,0,0,1,0,0,4,1,5,4,3,7,0.4166666666666667
758,2393920729,"Halinon, Daniel J.",1,1,1,1,1,1,1,1,0,1,1,1,8,3,11,0,1,1,0.9166666666666666
759,2263285089,"Delfin, Renz E.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
760,2307015379,"Salto, Kim O.",1,1,1,1,1,1,1,0,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
761,2216731345,"Garcia, Anne J.",1,1,0,0,0,1,0,1,0,0,1,0,4,1,5,4,3,7,0.4166666666666667
762,2353504764,"Castro, Ella G.",1,1,1,1,1,1,1,1,1,1,0,1,8,3,11,0,1,1,0.9166666666666666
763,2320409209,"Cabuco, Paolo F.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
764,2266567021,"Castro, Johann P.",1,0,1,1,1,1,1,1,1,1,1,0,7,3,10,1,1,2,0.8333333333333334
765,2325553320,"Lantinay, Ella J.",0,1,1,0,0,0,1,0,1,0,1,0,3,2,5,5,2,7,0.4166666666666667
766,2359170084,"Gumapac, Dean D.",1,1,1,1,1,1,0,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
767,2361400779,"Tilanduca, Miguel C.",1,1,0,1,1,1,1,1,1,1,1,0,7,3,10,1,1,2,0.8333333333333334
768,2304689638,"Castro, John O.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
769,2367530778,"Nuer, Gabriel E.",0,1,1,1,1,1,1,0,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
770,2209332949,"Halinon, Ella A.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
771,2320128702,"Tilanduca, Carlo F.",1,1,0,1,1,1,1,0,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
772,2358404740,"Torres, Kevin G.",1,1,1,1,1,1,0,1,1,1,0,1,7,3,10,1,1,2,0.8333333333333334
773,2217801698,"Tilanduca, Mary G.",1,1,1,1,0,1,1,1,1,0,1,1,7,3,10,1,1,2,0.8333333333333334
774,2265546559,"De Guzman, Mark A.",1,0,0,1,1,1,0,1,0,1,1,0,5,2,7,3,2,5,0.5833333333333334
775,2270977453,"Santos, Renz F.",1,1,1,1,0,1,1,1,1,1,1,0,7,3,10,1,1,2,0.8333333333333334
776,2327811973,"Dela Cerna, Claire J.",1,1,1,1,1,1,1,0,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
777,2324103273,"Flores, Mark H.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
778,2356316479,"Valdez, Meljon J.",1,1,1,1,0,1,1,1,1,1,0,1,7,3,10,1,1,2,0.8333333333333334
779,2360495541,"Halinon, Jannerie I.",0,1,1,0,1,1,1,1,1,1,0,1,6,3,9,2,1,3,0.75
780,2395832394,"Ramos, Princess I.",1,1,1,1,1,1,1,1,1,0,1,1,8,3,11,0,1,1,0.9166666666666666
781,2259635399,"Aquino, Kate G.",1,1,1,1,1,1,0,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
782,2296561440,"Delfin, Claire P.",1,1,1,1,1,1,0,1,1,1,1,0,7,3,10,1,1,2,0.8333333333333334
783,2398166226,"Delfin, Sean G.",1,1,0,1,1,0,1,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
784,2347910449,"Lisondra, Jade K.",1,1,0,0,1,1,1,1,0,1,0,1,6,2,8,2,2,4,0.6666666666666666
785,2208586448,"Valdez, Jade G.",1,1,1,0,0,1,1,0,1,1,1,1,5,4,9,3,0,3,0.75
786,2303866654,"Abad, Jessa A.",1,1,1,1,1,1,1,0,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
787,2371458585,"Merina, Sean M.",1,0,0,1,1,1,1,1,1,0,1,1,6,3,9,2,1,3,0.75
788,2226036084,"Mendoza, Natalie E.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
789,2218512538,"Lisondra, Nicole A.",0,1,0,1,1,1,1,1,1,1,0,1,6,3,9,2,1,3,0.75
790,2350426384,"Uy, Natalie O.",0,1,0,1,1,1,0,0,1,0,0,0,4,1,5,4,3,7,0.4166666666666667
791,2397708395,"Delfin, Mary K.",0,1,1,1,0,1,1,0,0,1,1,0,5,2,7,3,2,5,0.5833333333333334
792,2395116483,"Uy, Natalie A.",1,1,1,1,1,1,1,0,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
793,2264357360,"Halinon, John J.",0,0,1,0,1,1,1,1,0,0,1,1,5,2,7,3,2,5,0.5833333333333334
794,2298565351,"Torres, Jade A.",1,0,1,1,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
795,2336652902,"Publico, Donna I.",1,0,1,1,1,1,0,1,0,1,1,1,6,3,9,2,1,3,0.75
796,2304695869,"Lisondra, Jeter P.",1,1,1,1,1,1,1,0,1,0,0,1,7,2,9,1,2,3,0.75
797,2215739185,"Tolentino, Christian B.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
798,2313167713,"Gumapac, Anne L.",0,1,0,1,0,1,1,1,0,1,1,1,5,3,8,3,1,4,0.6666666666666666
799,2333138529,"Castro, Ian D.",1,1,1,1,0,1,0,1,0,1,1,1,6,3,9,2,1,3,0.75
800,2216966565,"Delfin, Thomas C.",1,1,1,1,1,1,1,0,1,1,0,1,7,3,10,1,1,2,0.8333333333333334
801,2333352075,"Salazar, Faith G.",1,0,1,1,0,1,0,1,1,1,1,0,5,3,8,3,1,4,0.6666666666666666
802,2286197821,"Lisondra, Kevin O.",1,1,1,0,0,1,0,1,1,1,1,0,5,3,8,3,1,4,0.6666666666666666
803,2215652786,"Tilanduca, Meljon C.",1,1,1,1,1,1,1,1,1,1,0,1,8,3,11,0,1,1,0.9166666666666666
804,2387573131,"Mendoza, Natalie G.",1,0,1,1,0,1,1,0,0,1,1,1,5,3,8,3,1,4,0.6666666666666666
805,2277210762,"Merina, Khiara M.",0,0,1,1,1,1,1,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
806,2313867394,"Torres, Donna I.",1,1,1,1,1,0,0,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
807,2290967494,"Aquino, Mary L.",1,1,1,1,1,1,0,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
808,2200002487,"Halinon, Elisabeth K.",1,0,1,1,0,1,1,1,1,1,1,0,6,3,9,2,1,3,0.75
809,2217697594,"Lintawahan, Claire A.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
810,2265464644,"Neri, Nicole C.",1,1,1,1,0,1,1,0,1,1,1,0,6,3,9,2,1,3,0.75
811,2236357889,"Dela Cruz, Pol F.",0,1,1,0,1,1,0,0,0,1,1,0,4,2,6,4,2,6,0.5
812,2265683940,"Dela Cruz, Miky M.",1,1,1,1,1,1,1,1,1,1,1,0,8,3,11,0,1,1,0.9166666666666666
813,2318654200,"Lisondra, Christian C.",1,1,0,1,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
814,2308551655,"Publico, Claire J.",0,1,1,1,1,1,1,0,0,1,1,1,6,3,9,2,1,3,0.75
815,2303744932,"Lantinay, Jannerie K.",0,0,1,1,1,1,0,1,0,1,0,1,5,2,7,3,2,5,0.5833333333333334
816,2326414149,"Halinon, EJ N.",1,0,1,1,1,1,1,1,0,1,0,1,7,2,9,1,2,3,0.75
817,2221768353,"Bautista, Carlo M.",1,1,1,1,0,1,0,0,0,1,1,0,5,2,7,3,2,5,0.5833333333333334
818,2223570517,"Villanueva, Thomas C.",1,1,1,0,0,1,1,0,0,1,0,0,5,1,6,3,3,6,0.5
819,2396732877,"Aquino, Ella C.",1,1,1,0,1,1,1,1,1,0,1,1,7,3,10,1,1,2,0.8333333333333334
820,2230453360,"Reyes, Ian G.",1,1,1,1,1,1,0,1,1,0,1,0,7,2,9,1,2,3,0.75
821,2365953644,"Cruz, Kevin B.",1,0,1,1,1,1,1,0,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
822,2242625386,"Gonzales, John D.",1,1,1,1,0,1,0,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
823,2392250138,"Mendoza, Meljon F.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
824,2342259571,"Lisondra, Renz M.",1,1,1,1,0,1,1,1,1,0,1,1,7,3,10,1,1,2,0.8333333333333334
825,2380104303,"Uy, Jade L.",1,0,0,1,1,0,1,1,1,1,0,0,5,2,7,3,2,5,0.5833333333333334
826,2321121716,"Salazar, Juvel D.",1,1,1,1,1,1,1,0,0,1,1,1,7,3,10,1,1,2,0.8333333333333334
827,2317123639,"Merina, Jaymarc H.",1,1,0,0,1,1,0,1,1,1,1,1,5,4,9,3,0,3,0.75
828,2200740087,"Villanueva, John J.",0,1,0,1,0,0,0,1,0,1,0,1,3,2,5,5,2,7,0.4166666666666667
829,2213620146,"Nuer, James O.",1,1,0,1,1,1,1,1,1,0,0,1,7,2,9,1,2,3,0.75
830,2339448713,"Garcia, Kate E.",1,1,1,0,1,1,1,0,1,1,1,0,6,3,9,2,1,3,0.75
831,2327514879,"Dela Cerna, Mary L.",0,1,1,1,1,1,0,1,0,0,0,1,6,1,7,2,3,5,0.5833333333333334
832,2335828474,"Santos, Paul I.",1,0,1,0,1,1,1,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
833,2251370343,"Domingo, Gabriel K.",1,0,1,1,1,1,1,0,1,0,0,1,6,2,8,2,2,4,0.6666666666666666
834,2331816244,"Maraon, Justine B.",1,0,0,1,0,1,1,1,0,0,1,0,5,1,6,3,3,6,0.5
835,2205653566,"Salto, Sean B.",0,0,0,1,1,0,0,1,1,0,1,0,3,2,5,5,2,7,0.4166666666666667
836,2272791455,"Domingo, Khiara D.",1,1,1,1,1,1,1,1,0,0,1,1,8,2,10,0,2,2,0.8333333333333334
837,2265398546,"Uy, James I.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
838,2260907363,"Salazar, Maria A.",1,0,1,1,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
839,2207176566,"Dela Cruz, John D.",0,1,1,1,1,0,0,1,1,1,1,1,5,4,9,3,0,3,0.75
840,2285285336,"Mendoza, Trisha E.",0,1,1,1,1,0,0,1,1,0,0,1,5,2,7,3,2,5,0.5833333333333334
841,2386932414,"Malana, Juvel J.",1,1,1,1,1,1,1,1,1,0,1,1,8,3,11,0,1,1,0.9166666666666666
842,2394338482,"Dela Cruz, Dean I.",1,1,1,1,1,1,1,1,0,1,1,1,8,3,11,0,1,1,0.9166666666666666
843,2337096079,"Navarro, Christian C.",1,1,0,1,1,1,1,1,0,1,1,1,7,3,10,1,1,2,0.8333333333333334
844,2242749128,"Merina, Kyle E.",1,1,1,1,1,1,0,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
845,2318307151,"Mercado, Pia N.",1,0,1,1,0,1,0,1,1,1,0,1,5,3,8,3,1,4,0.6666666666666666
846,2313496841,"Uy, James E.",1,0,1,1,0,1,1,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
847,2311314469,"Dela Cerna, Nicole P.",1,1,1,1,1,1,1,1,0,1,1,1,8,3,11,0,1,1,0.9166666666666666
848,2225016109,"Albarracin, Elisabeth M.",1,1,0,0,1,1,1,0,0,1,1,1,5,3,8,3,1,4,0.6666666666666666
849,2320715683,"Flores, Pia L.",1,0,1,1,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
850,2306224163,"Halinon, Paolo P.",0,1,1,0,1,1,0,1,1,1,0,0,5,2,7,3,2,5,0.5833333333333334
851,2310073088,"Magante, Paolo N.",0,1,0,1,1,0,0,1,1,1,1,0,4,3,7,4,1,5,0.5833333333333334
852,2232869887,"Cabuco, Nathan D.",1,1,1,1,1,0,0,0,1,1,0,1,5,3,8,3,1,4,0.6666666666666666
853,2264721596,"Castro, Jade K.",1,1,0,1,1,1,0,0,1,1,1,0,5,3,8,3,1,4,0.6666666666666666
854,2280356686,"Mercado, Elisabeth J.",1,1,1,1,0,1,0,1,1,1,1,1,6,4,10,2,0,2,0.8333333333333334
855,2366967230,"Gonzales, Ian M.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
856,2343777139,"Gumapac, Nicole K.",1,1,1,1,0,0,1,1,1,1,0,1,6,3,9,2,1,3,0.75
857,2229162851,"Neri, Lance N.",1,1,1,1,1,1,1,1,1,1,0,1,8,3,11,0,1,1,0.9166666666666666
858,2216300114,"Domingo, Meljon M.",1,0,1,1,1,0,1,1,0,1,1,0,6,2,8,2,2,4,0.6666666666666666
859,2334539825,"Mercado, Miky I.",1,0,1,1,1,0,1,1,0,1,1,1,6,3,9,2,1,3,0.75
860,2235252925,"Dela Cruz, Nicole C.",1,0,0,1,0,1,1,1,1,0,1,1,5,3,8,3,1,4,0.6666666666666666
861,2202157725,"Albarracin, Miky H.",0,1,1,1,1,1,1,0,1,1,0,0,6,2,8,2,2,4,0.6666666666666666
862,2301910633,"Garcia, Sean A.",0,1,0,1,0,0,0,1,1,1,1,1,3,4,7,5,0,5,0.5833333333333334
863,2236601871,"Ramos, James J.",1,0,1,0,0,0,1,0,1,1,0,1,3,3,6,5,1,6,0.5
864,2200110128,"Garcia, Joshua O.",1,0,0,1,0,0,1,1,1,0,1,0,4,2,6,4,2,6,0.5
865,2213706233,"Torres, Elisabeth N.",0,0,1,1,0,0,0,0,1,1,1,1,2,4,6,6,0,6,0.5
866,2223637126,"Garcia, Miky B.",1,1,0,1,1,1,1,0,0,0,0,1,6,1,7,2,3,5,0.5833333333333334
867,2245386536,"Torres, Meljon L.",1,1,1,1,1,1,1,1,1,1,1,1,8,4,12,0,0,0,1
868,2308705186,"De Guzman, Jeter J.",1,1,1,1,1,1,1,1,0,1,1,1,8,3,11,0,1,1,0.9166666666666666
869,2286610605,"Valdez, Sean C.",0,1,0,1,1,0,1,1,1,1,0,1,5,3,8,3,1,4,0.6666666666666666
870,2350047589,"Gonzales, Claire C.",0,1,1,1,0,1,0,1,1,0,0,1,5,2,7,3,2,5,0.5833333333333334
871,2237046411,"Dela Cerna, Thomas B.",1,1,1,0,1,1,1,1,1,1,1,1,7,4,11,1,0,1,0.9166666666666666
872,2313294041,"Rivera, Paul B.",1,1,1,1,1,0,1,1,1,0,0,1,7,2,9,1,2,3,0.75
